test_id,is_female
7222,0.49
7223,0.77
7224,0.24
7225,0.5
7226,0.98
7227,0.04
7228,0.08
7229,0.99
7230,0.4
7231,0.95
7232,0.41
7233,0.13
7234,0.07
7235,0.6
7236,0.59
7237,0.56
7238,0.57
7239,0.7
7240,0.5
7241,0.01
7242,0.99
7243,0.92
7244,0.64
7245,0.19
7246,0.48
7247,0.02
7248,0.75
7249,0.98
7250,0.05
7251,0.17
7252,0.98
7253,0.23
7254,0.55
7255,0.94
7256,0.61
7257,0.04
7258,0.97
7259,0.82
7260,0.97
7261,0.95
7262,0.94
7263,0.21
7264,0.38
7265,0.46
7266,0.98
7267,0.12
7268,0.05
7269,0.94
7270,0.97
7271,0.97
7272,0.71
7273,0.04
7274,0.02
7275,0.81
7276,0.07
7277,0.29
7278,0.86
7279,0.71
7280,0.88
7281,0.12
7282,0.34
7283,0.21
7284,0.96
7285,0.29
7286,0.51
7287,0.04
7288,0.07
7289,0.95
7290,0.1
7291,0.58
7292,0.84
7293,0.07
7294,0.67
7295,0.98
7296,0.23
7297,0.21
7298,0.27
7299,0.38
7300,0.78
7301,0.18
7302,0.61
7303,0.07
7304,0.94
7305,0.65
7306,0.42
7307,0.11
7308,0.62
7309,0.59
7310,0.88
7311,0.85
7312,0.69
7313,0.2
7314,0.98
7315,0.69
7316,0.02
7317,0.94
7318,0.04
7319,0.05
7320,0.35
7321,0.02
7322,0.98
7323,0.12
7324,0.04
7325,0.67
7326,0.76
7327,0.67
7328,1
7329,0.52
7330,0.4
7331,0.02
7332,0.02
7333,0.06
7334,0.95
7335,0.72
7336,0.66
7337,0.76
7338,0.73
7339,0.51
7340,0.49
7341,0.49
7342,0
7343,1
7344,0.05
7345,0.1
7346,0.18
7347,0.21
7348,0.14
7349,0.71
7350,0.35
7351,0.41
7352,0.02
7353,0.08
7354,1
7355,0.03
7356,0.11
7357,0.59
7358,0.13
7359,0.69
7360,0.64
7361,0.01
7362,0.72
7363,0.06
7364,0.15
7365,0.85
7366,0
7367,0.91
7368,0.72
7369,0.1
7370,0.69
7371,0.33
7372,0.06
7373,0.02
7374,0.97
7375,0.28
7376,0.98
7377,0.3
7378,0.22
7379,0.02
7380,0.01
7381,0.37
7382,0.46
7383,0.15
7384,0.02
7385,0.26
7386,0.8
7387,0.04
7388,0.07
7389,0.33
7390,0.02
7391,0.74
7392,0.97
7393,0
7394,0.92
7395,0.21
7396,0.56
7397,0.41
7398,1
7399,0.96
7400,0.06
7401,0.11
7402,1
7403,0.85
7404,0.12
7405,0.68
7406,0.63
7407,0.16
7408,0.96
7409,0.02
7410,0.63
7411,0.1
7412,0.15
7413,0.71
7414,0.95
7415,0
7416,0.38
7417,0.86
7418,0.8
7419,0.01
7420,1
7421,0.31
7422,0.66
7423,0.13
7424,0.04
7425,0.13
7426,0.58
7427,0.39
7428,1
7429,0.53
7430,0.96
7431,0.37
7432,0.84
7433,0.47
7434,0.42
7435,0
7436,0.52
7437,0.69
7438,0.27
7439,0.01
7440,0.76
7441,0.97
7442,0.97
7443,0.1
7444,0.65
7445,0.14
7446,0.13
7447,0.96
7448,0.07
7449,0.84
7450,0.09
7451,0.06
7452,0.23
7453,0.93
7454,0
7455,0.83
7456,0.98
7457,0.03
7458,0.42
7459,1
7460,0.96
7461,0.95
7462,0.94
7463,0.12
7464,1
7465,0.04
7466,0.99
7467,0.91
7468,0.48
7469,0.31
7470,0.96
7471,0.01
7472,0.654639867
7473,0.99
7474,0.98
7475,0.07
7476,0.43
7477,0.85
7478,0.51
7479,0.56
7480,0.89
7481,0.99
7482,0.36
7483,0.36
7484,0.22
7485,0.15
7486,0.3
7487,0.71
7488,0.02
7489,0.93
7490,0.8
7491,0.8
7492,0.95
7493,1
7494,0.09
7495,0.34
7496,0.4
7497,0.32
7498,0.96
7499,0.97
7500,0.07
7501,0.63
7502,0.85
7503,0.85
7504,0.06
7505,0.65
7506,0.95
7507,0.5
7508,0.19
7509,0.03
7510,0.14
7511,0.99
7512,0.93
7513,0.82
7514,0.27
7515,0.77
7516,0.97
7517,0.96
7518,0.1
7519,0.91
7520,0.09
7521,1
7522,0.07
7523,0.63
7524,0.93
7525,0.76
7526,0.99
7527,1
7528,0.05
7529,0.02
7530,0.02
7531,0.84
7532,0.57
7533,0.89
7534,0.95
7535,1
7536,0.99
7537,0.19
7538,0.52
7539,0.35
7540,0
7541,1
7542,0.98
7543,0.21
7544,0.57
7545,0.35
7546,0.88
7547,0.98
7548,1
7549,0.68
7550,0.93
7551,0.98
7552,0.87
7553,0.06
7554,0.62
7555,0.9
7556,0.25
7557,0.98
7558,0.81
7559,0.38
7560,0
7561,0.28
7562,0.08
7563,0.94
7564,0.91
7565,0.9
7566,0.94
7567,0.21
7568,0.03
7569,0.66
7570,0.75
7571,0.06
7572,0.13
7573,1
7574,1
7575,0.43
7576,0.58
7577,0.7
7578,0.08
7579,0.01
7580,0.93
7581,1
7582,0.99
7583,0.88
7584,0.91
7585,0.99
7586,1
7587,0.95
7588,1
7589,0.23
7590,0.06
7591,0.14
7592,0.15
7593,0.01
7594,0
7595,0.13
7596,0.99
7597,0.04
7598,0.93
7599,0.73
7600,0.94
7601,0.47
7602,0.15
7603,0.64
7604,0.15
7605,0.95
7606,0.95
7607,0.87
7608,0.18
7609,0.9
7610,0.8
7611,0.04
7612,0.96
7613,0.07
7614,0.99
7615,0.37
7616,0.18
7617,0.92
7618,0.87
7619,0.51
7620,0.87
7621,0.5
7622,0.09
7623,0.38
7624,0.98
7625,0.27
7626,0.98
7627,0.95
7628,0.02
7629,0.94
7630,0.73
7631,0.6
7632,0.12
7633,0.9
7634,0.93
7635,0.14
7636,0.97
7637,0.85
7638,1
7639,0.84
7640,0.26
7641,0.07
7642,0.82
7643,0.92
7644,0.94
7645,0.82
7646,0.15
7647,0.9
7648,0.31
7649,0.02
7650,0.14
7651,0.24
7652,0.82
7653,0.04
7654,0.51
7655,0.01
7656,0.23
7657,0.76
7658,0.91
7659,0.41
7660,0.08
7661,0.17
7662,0.89
7663,0.9
7664,0.35
7665,0.19
7666,0.62
7667,1
7668,0.84
7669,0.99
7670,0.41
7671,0.97
7672,0.9
7673,0.98
7674,0.67
7675,0.48
7676,0.02
7677,0.03
7678,0.02
7679,0.49
7680,0.64
7681,0.84
7682,0.98
7683,0.94
7684,0.99
7685,0.84
7686,0.26
7687,0.74
7688,0.04
7689,0.61
7690,0.96
7691,0.04
7692,0.96
7693,0.18
7694,0.02
7695,0.87
7696,0.07
7697,0.18
7698,0.79
7699,0.07
7700,0.97
7701,0.1
7702,0.12
7703,0.91
7704,0.42
7705,0.94
7706,0.81
7707,1
7708,0.26
7709,0.96
7710,0.81
7711,0
7712,0.99
7713,0.04
7714,0.79
7715,1
7716,0.58
7717,0.22
7718,0.11
7719,0.63
7720,0.02
7721,0.97
7722,0.1
7723,0.56
7724,0.17
7725,0.29
7726,0.93
7727,1
7728,0.01
7729,0.09
7730,0.99
7731,0.13
7732,0.38
7733,0.63
7734,0.61
7735,0.81
7736,0.97
7737,0.12
7738,0.04
7739,0
7740,0.51
7741,0.35
7742,0.42
7743,0.71
7744,0.07
7745,0.12
7746,0.53
7747,0.56
7748,0.05
7749,0.07
7750,0.27
7751,0.1
7752,0.56
7753,0.04
7754,0.82
7755,0.11
7756,0.19
7757,0.82
7758,0.31
7759,0.14
7760,0.95
7761,0.98
7762,0.69
7763,0.09
7764,0.08
7765,0.9
7766,0.93
7767,0.94
7768,0.96
7769,0.15
7770,0.58
7771,0.93
7772,0.45
7773,0.4
7774,0.97
7775,0.14
7776,0.92
7777,0.6
7778,0.65
7779,0.01
7780,0.97
7781,0.98
7782,0.35
7783,0.4
7784,0.22
7785,0.05
7786,0.37
7787,0.99
7788,0.18
7789,0.18
7790,0.54
7791,0.95
7792,0.56
7793,0.16
7794,0
7795,0.17
7796,0.61
7797,0.17
7798,0.8
7799,1
7800,0.16
7801,0.25
7802,0.12
7803,0.11
7804,0.74
7805,0.16
7806,0.06
7807,0.56
7808,0.04
7809,0.53
7810,0.73
7811,0.46
7812,0.08
7813,0
7814,0.04
7815,0.47
7816,0.77
7817,0.53
7818,0.64
7819,0.99
7820,0.92
7821,0.96
7822,0.9
7823,0.72
7824,0.06
7825,0.81
7826,0.6
7827,1
7828,0.98
7829,0.32
7830,0.79
7831,1
7832,0.16
7833,0.9
7834,0.78
7835,0.46
7836,0.15
7837,0.88
7838,0.15
7839,0.22
7840,0.97
7841,0.96
7842,0.19
7843,0.99
7844,0.05
7845,0.76
7846,0.1
7847,0.92
7848,0.62
7849,0.18
7850,0.97
7851,0.52
7852,0.88
7853,0.48
7854,0.56
7855,0.67
7856,0.11
7857,0.28
7858,1
7859,0.82
7860,0
7861,0.64
7862,0.99
7863,0.1
7864,0.96
7865,0.99
7866,0.28
7867,0.15
7868,0.04
7869,0.76
7870,0.74
7871,0.98
7872,1
7873,0.55
7874,0.37
7875,0.89
7876,0.04
7877,0.79
7878,0.49
7879,0.26
7880,0.88
7881,1
7882,0.8
7883,0.09
7884,0.82
7885,0.35
7886,0.5
7887,0.82
7888,0.97
7889,0.95
7890,0.259279734
7891,0.86
7892,0.26
7893,0.91
7894,0.13
7895,0.94
7896,0
7897,0.71
7898,0.55
7899,0.1
7900,0.77
7901,0.87
7902,0.32
7903,1
7904,0.98
7905,0.97
7906,0.4
7907,0.29
7908,0.64
7909,0.04
7910,0.94
7911,0.46
7912,0.02
7913,0.96
7914,0.66
7915,0.96
7916,0.09
7917,0.54
7918,0.87
7919,0.94
7920,0.58
7921,0.02
7922,0.08
7923,0.89
7924,0.47
7925,0.99
7926,0.55
7927,0.05
7928,0.15
7929,0.01
7930,0.2
7931,1
7932,0.74
7933,0.84
7934,0.63
7935,0.94
7936,0.01
7937,0.06
7938,0.13
7939,0.254639867
7940,0.52
7941,0.3
7942,0.07
7943,0.96
7944,0
7945,0.91
7946,0.87
7947,0.94
7948,0.6
7949,0.75
7950,0.98
7951,0.03
7952,0.84
7953,0.04
7954,0.21
7955,0.95
7956,0.9
7957,0.98
7958,0.85
7959,0.04
7960,0.55
7961,0.17
7962,0.42
7963,0.61
7964,0.97
7965,0.49
7966,0.29
7967,0.92
7968,0.01
7969,1
7970,0.56
7971,0.05
7972,0.51
7973,0.32
7974,0.78
7975,0.49
7976,0.97
7977,0.79
7978,0.02
7979,0.23
7980,1
7981,0.29
7982,0.69
7983,0.25
7984,0.93
7985,0
7986,0.97
7987,0.02
7988,0.78
7989,0.84
7990,0.52
7991,0.04
7992,0.89
7993,0.04
7994,0.94
7995,0
7996,0.72
7997,0.05
7998,0.06
7999,0.51
8000,0.96
8001,0.92
8002,1
8003,1
8004,0.09
8005,0
8006,0.89
8007,0.43
8008,0.76
8009,0.07
8010,0.44
8011,0.02
8012,0.09
8013,0.1
8014,0.65
8015,0.96
8016,0.01
8017,1
8018,0.94
8019,0.13
8020,0.86
8021,0.11
8022,0.76
8023,0.97
8024,0.39
8025,0.6
8026,0.87
8027,0.97
8028,0.95
8029,0.4
8030,0.88
8031,0.01
8032,0.03
8033,0.96
8034,0.03
8035,0.98
8036,0.19
8037,0.48
8038,0.73
8039,0.98
8040,0.02
8041,0.91
8042,0.11
8043,0.57
8044,0.3
8045,0.21
8046,0.1
8047,0.95
8048,0.79
8049,0.92
8050,0.54
8051,0.03
8052,0.74
8053,0.260978541
8054,0.97
8055,0.2
8056,0
8057,0.82
8058,0.58
8059,0
8060,0.15
8061,0
8062,0.18
8063,0.5
8064,0.48
8065,0.77
8066,0.11
8067,0.91
8068,0.08
8069,0.97
8070,1
8071,0.93
8072,0.84
8073,0.42
8074,0.12
8075,0.21
8076,0.72
8077,0.73
8078,0.32
8079,0.3
8080,0.14
8081,0.97
8082,0.05
8083,0.51
8084,0.63
8085,0.94
8086,1
8087,0.21
8088,0.96
8089,0.81
8090,0.29
8091,0.99
8092,0.98
8093,0.54
8094,0.59
8095,0.99
8096,0.99
8097,0.81
8098,0.66
8099,0.61
8100,0.04
8101,0.97
8102,0.29
8103,0.01
8104,0.97
8105,0.75
8106,0.28
8107,0.88
8108,0.12
8109,0.6
8110,0
8111,0.91
8112,0.97
8113,0.36
8114,0.24
8115,0.79
8116,0.76
8117,0.85
8118,0.96
8119,0.78
8120,0.61
8121,0.88
8122,0.24
8123,0.81
8124,0.56
8125,0.99
8126,0.01
8127,0.99
8128,0.21
8129,0.48
8130,1
8131,0.41
8132,0.99
8133,0.17
8134,0.44
8135,0.95
8136,0.62
8137,0.13
8138,0.98
8139,0.42
8140,0.01
8141,0.96
8142,0.36
8143,0.77
8144,0.88
8145,0.92
8146,0.25
8147,0.16
8148,0.35
8149,1
8150,0.09
8151,0.99
8152,0.16
8153,1
8154,0.88
8155,0.12
8156,0.96
8157,0.41
8158,0.53
8159,1
8160,1
8161,0.71
8162,0.64
8163,0.9
8164,0.86
8165,0.51
8166,0.26
8167,0.25
8168,0.56
8169,1
8170,0.94
8171,0.13
8172,0.56
8173,0.32
8174,0.87
8175,0.15
8176,0.51
8177,0.14
8178,0.96
8179,0.98
8180,0.88
8181,0.54
8182,0.6
8183,0.56
8184,0.88
8185,0.74
8186,0.17
8187,0.06
8188,0.2
8189,0.53
8190,0.05
8191,0.191856959
8192,0.24
8193,0.2
8194,0.21
8195,0.72
8196,0.35
8197,0.06
8198,0.05
8199,0.1
8200,0.12
8201,0.15
8202,0.52
8203,0.11
8204,0.95
8205,0.05
8206,0.54
8207,0.26
8208,0.98
8209,0.82
8210,0.14
8211,0.9
8212,0.99
8213,0.23
8214,0.01
8215,0.87
8216,0.99
8217,0.51
8218,0.03
8219,0.49
8220,0.98
8221,0.66
8222,0.03
8223,0.58
8224,0.04
8225,0.99
8226,0.05
8227,0.72
8228,0.3
8229,0
8230,0.78
8231,0.99
8232,0.96
8233,0.09
8234,0.38
8235,0.99
8236,0.96
8237,0.03
8238,0.26
8239,0.02
8240,0.58
8241,0.69
8242,0.27
8243,0.26
8244,0.02
8245,0.45
8246,0.53
8247,0.13
8248,0.05
8249,0.96
8250,0.98
8251,0.02
8252,0.77
8253,0.32
8254,0.97
8255,0.89
8256,0.96
8257,0.99
8258,0.81
8259,0.99
8260,0.02
8261,0.01
8262,0.92
8263,0.93
8264,0.35
8265,0.15
8266,0.04
8267,0.3
8268,0.03
8269,0.8
8270,0.07
8271,0.41
8272,0.99
8273,0.15
8274,0.02
8275,0.94
8276,0.73
8277,0.71
8278,0.97
8279,0.95
8280,0.99
8281,0.03
8282,0.99
8283,0.1
8284,0.99
8285,0.74
8286,0.09
8287,0.63
8288,0.22
8289,0.64
8290,0.08
8291,0.08
8292,0.04
8293,0.03
8294,0.8
8295,0.02
8296,0.97
8297,0.09
8298,0.97
8299,0.33
8300,0.99
8301,0.64
8302,0.94
8303,0.96
8304,0.14
8305,0.13
8306,0.68
8307,0.98
8308,0.72
8309,0
8310,0.95
8311,0.97
8312,0.53
8313,0.36
8314,0.99
8315,0.12
8316,0.1
8317,0.43
8318,0.01
8319,0.58
8320,0.71
8321,0.35
8322,0.4
8323,0.09
8324,0.23
8325,0.99
8326,0.93
8327,0.87
8328,1
8329,0.73
8330,0.88
8331,0.51
8332,1
8333,0.04
8334,0.65
8335,0.49
8336,0.97
8337,0.74
8338,0.04
8339,0.97
8340,0.13
8341,0.97
8342,0.21
8343,0.55
8344,0.01
8345,0.19
8346,0.4
8347,0.02
8348,0.07
8349,0.34
8350,0.07
8351,0.14
8352,0.37
8353,0.66
8354,0.81
8355,0.09
8356,0.55
8357,0.27
8358,0.28
8359,1
8360,0.09
8361,0.56
8362,0.08
8363,0.11
8364,0.46
8365,0.98
8366,0.87
8367,0.17
8368,1
8369,0.99
8370,0.07
8371,0.93
8372,0.76
8373,0.04
8374,0.89
8375,0.15
8376,0.28
8377,0.84
8378,0.01
8379,0.22
8380,0.95
8381,0.7
8382,0.96
8383,0.79
8384,0.99
8385,0.44
8386,0.34
8387,0.68
8388,0.94
8389,0.11
8390,0.18
8391,0.04
8392,0.98
8393,0.37
8394,1
8395,0.06
8396,0.23
8397,0.45
8398,0.95
8399,0.63
8400,0.01
8401,0.39
8402,0.7
8403,0.97
8404,0.99
8405,0.14
8406,0.96
8407,0.42
8408,0.01
8409,0.73
8410,0.24
8411,0.75
8412,0.81
8413,0.65
8414,0.66
8415,0.09
8416,0.86
8417,0.18
8418,0.67
8419,1
8420,0.03
8421,0.96
8422,1
8423,0.56
8424,0.14
8425,0.98
8426,0.02
8427,0.53
8428,0.99
8429,0.02
8430,0.24
8431,0.93
8432,0.98
8433,0.09
8434,0.96
8435,0.98
8436,0.35
8437,0.02
8438,1
8439,0.82
8440,0.19
8441,1
8442,0.88
8443,0.02
8444,0.31
8445,1
8446,0.02
8447,0.01
8448,0.97
8449,0.59
8450,0.11
8451,0.71
8452,0.23
8453,0.84
8454,0.87
8455,0.02
8456,0.98
8457,0.92
8458,0.15
8459,1
8460,0.2
8461,0.64
8462,0.25
8463,0.68
8464,0.76
8465,0.12
8466,1
8467,0.97
8468,1
8469,0.78
8470,0.01
8471,0.02
8472,0.08
8473,1
8474,0.01
8475,0.96
8476,0.94
8477,0.93
8478,0
8479,0.96
8480,0
8481,0.76
8482,0.14
8483,0.53
8484,0.98
8485,0.1
8486,1
8487,0.12
8488,0.4
8489,0.21
8490,0.73
8491,0.02
8492,0.12
8493,0.02
8494,0.08
8495,0.51
8496,0.98
8497,0.84
8498,0.87
8499,0.13
8500,0.13
8501,0.55
8502,0.29
8503,0.99
8504,0.95
8505,0.56
8506,0.6
8507,0.04
8508,0.63
8509,1
8510,0.22
8511,0.61
8512,0
8513,0.01
8514,0.96
8515,0.05
8516,0.77
8517,0.02
8518,0.98
8519,0.03
8520,0.32
8521,0.97
8522,0.04
8523,0.98
8524,0.15
8525,0.28
8526,0.98
8527,0.9
8528,0.14
8529,0.6
8530,0.74
8531,0.07
8532,0.99
8533,0.37
8534,0.54
8535,0.14
8536,1
8537,0.08
8538,0.13
8539,0.64
8540,0.23
8541,0.98
8542,0.376338674
8543,0.66
8544,0.99
8545,0.03
8546,0.27
8547,0.16
8548,0.97
8549,0.39
8550,0.24
8551,0.36
8552,0.35
8553,0.81
8554,0.49
8555,1
8556,0.51
8557,0.95
8558,0.85
8559,0.28
8560,0.99
8561,0.77
8562,0.01
8563,0.91
8564,0.24
8565,0.14
8566,0.97
8567,0.51
8568,0.13
8569,0.04
8570,0
8571,0.23
8572,0.2
8573,0.42
8574,0.81
8575,0.82
8576,0.64
8577,0.03
8578,0.91
8579,0.99
8580,1
8581,0.62
8582,0.92
8583,0.73
8584,0.84
8585,0.01
8586,0.99
8587,0
8588,0.99
8589,0.06
8590,0.01
8591,0.66
8592,1
8593,0.22
8594,0.12
8595,0.25
8596,0.77
8597,0.68
8598,0.01
8599,0.96
8600,0.66
8601,0.99
8602,0.93
8603,0.16
8604,0.92
8605,0.84
8606,0.28
8607,0.83
8608,0.840980286
8609,0.71
8610,0.48
8611,0.91
8612,0.97
8613,0.78
8614,0.95
8615,0.19
8616,0.14
8617,0.17
8618,1
8619,0.19
8620,0.99
8621,0.97
8622,0.99
8623,0.7
8624,0.74
8625,0.97
8626,0.97
8627,0.13
8628,0.89
8629,0.96
8630,0.61
8631,0.346338674
8632,0.48
8633,0.71
8634,0.53
8635,0.02
8636,0.92
8637,0.76
8638,0.2
8639,0.02
8640,0.99
8641,0.02
8642,0.78
8643,0.42
8644,0.99
8645,1
8646,0.8
8647,0.84
8648,0.8
8649,0.01
8650,0.12
8651,0.99
8652,0.1
8653,0.75
8654,0.14
8655,0
8656,0.27
8657,0.65
8658,0.01
8659,0
8660,0.99
8661,0.1
8662,0.72
8663,0.8
8664,0.1
8665,0.9
8666,0.66
8667,0.98
8668,0.53
8669,0.09
8670,0.33
8671,0.39
8672,0.8
8673,0.97
8674,0.28
8675,0.62
8676,0.91
8677,1
8678,0.98
8679,0.95
8680,0.85
8681,0.76
8682,0.96
8683,0.99
8684,0.65
8685,0.81
8686,0.96
8687,0.7
8688,0.98
8689,0.25
8690,0.9
8691,0.17
8692,0.68
8693,0.3
8694,0.17
8695,0.12
8696,0.91
8697,0.67
8698,0.77
8699,0.12
8700,0.75
8701,0.78
8702,0.47
8703,0.05
8704,0.98
8705,0.86
8706,1
8707,0.7
8708,0.99
8709,0.93
8710,0.96
8711,0.89
8712,0.92
8713,0.98
8714,0.92
8715,0
8716,0.35
8717,1
8718,0.81
8719,0.06
8720,0.04
8721,0.99
8722,0.04
8723,0.04
8724,0.07
8725,0.99
8726,0
8727,0.04
8728,0.08
8729,0.95
8730,0.09
8731,0.99
8732,0.86
8733,0.19
8734,0.99
8735,0.99
8736,0.06
8737,0.01
8738,0.21
8739,0.03
8740,0.36
8741,0.93
8742,0.09
8743,0.74
8744,0.99
8745,0
8746,0.26
8747,0.45
8748,0.93
8749,0.67
8750,0.25
8751,1
8752,0.03
8753,0.04
8754,0.01
8755,0.89
8756,0.78
8757,0.98
8758,0.74
8759,0.91
8760,0.54
8761,0.96
8762,0
8763,0.49
8764,0.65
8765,0.43
8766,0.86
8767,0.94
8768,0.84
8769,0.95
8770,0.02
8771,0
8772,0.19
8773,0.98
8774,0.09
8775,0.99
8776,0.92
8777,0.97
8778,0.97
8779,0.83
8780,0.92
8781,0.92
8782,0.1
8783,0.72
8784,1
8785,0.07
8786,1
8787,1
8788,0.55
8789,0.25
8790,0.98
8791,0.84
8792,0.13
8793,0.06
8794,0.02
8795,0.79
8796,0.02
8797,0.47
8798,0.52
8799,0.99
8800,1
8801,0.81
8802,0.44
8803,0.77
8804,0.03
8805,0.99
8806,0.83
8807,0.09
8808,0.04
8809,1
8810,0.03
8811,0
8812,0.01
8813,0.96
8814,0.9
8815,0.16
8816,0.46
8817,0.75
8818,0.3
8819,0.49
8820,0.04
8821,0
8822,0.98
8823,0.19
8824,0.03
8825,0.02
8826,0.42
8827,0.16
8828,0.71
8829,0.75
8830,0.15
8831,0.78
8832,0.99
8833,0.98
8834,1
8835,0.03
8836,0.97
8837,0.22
8838,0.7
8839,0.66
8840,0
8841,0.9
8842,0.85
8843,0.01
8844,0.34
8845,0.04
8846,0.19
8847,0.16
8848,0.92
8849,0.21
8850,0.94
8851,0.93
8852,1
8853,0.24
8854,0.99
8855,0.57
8856,0.98
8857,0.97
8858,0.98
8859,0.64
8860,0.23
8861,0.33
8862,1
8863,0.44
8864,0.02
8865,0.05
8866,0.87
8867,0.92
8868,0.82
8869,0.8
8870,0.7
8871,0.79
8872,1
8873,0.03
8874,0.95
8875,0.93
8876,0.95
8877,0.99
8878,1
8879,0.07
8880,0.72
8881,0.02
8882,0.11
8883,0.07
8884,0.11
8885,0.74
8886,0.48
8887,0.04
8888,0.61
8889,0.91
8890,0.03
8891,0.14
8892,0.31
8893,0.93
8894,0.34
8895,0.26
8896,0.02
8897,0.14
8898,0.93
8899,0.16
8900,0.04
8901,0
8902,0.08
8903,0.01
8904,0.99
8905,0.17
8906,0.11
8907,0.02
8908,0.04
8909,0.75
8910,0.04
8911,0.99
8912,0.98
8913,0.71
8914,0.33
8915,1
8916,0.14
8917,0.96
8918,0.8
8919,0.97
8920,0.86
8921,0.89
8922,0.36
8923,0.95
8924,0.3
8925,1
8926,0.32
8927,0.96
8928,1
8929,0.95
8930,0.27
8931,0.27
8932,0.22
8933,0.66
8934,0.54
8935,0.04
8936,0.99
8937,0.95
8938,0.06
8939,0.99
8940,0.04
8941,0.15
8942,0.65
8943,0.31
8944,0.57
8945,0.72
8946,0.89
8947,0.98
8948,0.06
8949,0.64
8950,1
8951,0.86
8952,0.79
8953,0.61
8954,0.53
8955,0.97
8956,0.85
8957,0.7
8958,0.05
8959,0.93
8960,0.09
8961,0.93
8962,0.35
8963,1
8964,0.07
8965,0.31
8966,0.97
8967,0.16
8968,0.21
8969,0.1
8970,1
8971,0.94
8972,0.95
8973,0.81
8974,0.79
8975,0.01
8976,0.36
8977,0.45
8978,0.76
8979,0.15
8980,0.65
8981,1
8982,0.92
8983,0.97
8984,0.93
8985,0.99
8986,1
8987,0.01
8988,0.44
8989,0.72
8990,0.15
8991,0.38
8992,0.95
8993,0.55
8994,0.734639867
8995,0.12
8996,0.03
8997,0.45
8998,0.87
8999,0.4
9000,0.14
9001,0.07
9002,0.5
9003,0.25
9004,0.3
9005,0.28
9006,0.45
9007,0.08
9008,0.07
9009,0.4
9010,0.34
9011,0.39
9012,0.69
9013,0.92
9014,0.92
9015,0.77
9016,0.27
9017,0.97
9018,0.08
9019,0.52
9020,0
9021,0.3
9022,0.01
9023,0.02
9024,0.26
9025,0.11
9026,0.9
9027,0.22
9028,0.44
9029,0.08
9030,0.2
9031,1
9032,0.12
9033,0.17
9034,0.99
9035,0.05
9036,0.09
9037,0.02
9038,0.94
9039,0
9040,0.1
9041,0.45
9042,1
9043,0.36
9044,0.41
9045,0.8
9046,0.05
9047,0.47
9048,0.07
9049,0.25
9050,0.93
9051,0.08
9052,0.64
9053,0.16
9054,0.52
9055,0.3
9056,0.91
9057,0.56
9058,0.11
9059,0.94
9060,0.87
9061,1
9062,0.97
9063,0.87
9064,0.29
9065,0
9066,0.96
9067,0.22
9068,0.6
9069,0.97
9070,0
9071,0.79
9072,0.8
9073,0.07
9074,0.71
9075,0.16
9076,0.94
9077,0.02
9078,0.55
9079,0.01
9080,0.98
9081,0.72
9082,0.07
9083,0.13
9084,0.96
9085,0.01
9086,0.97
9087,0.5
9088,0.56
9089,0.9
9090,0.07
9091,0.69
9092,0.12
9093,0.43
9094,0.27
9095,0.39
9096,0.43
9097,0.99
9098,0.04
9099,0.62
9100,0.95
9101,0.01
9102,0.86
9103,0.81
9104,0.98
9105,0.99
9106,0.9
9107,0.89
9108,0.94
9109,0.98
9110,0.08
9111,0.47
9112,0.97
9113,1
9114,0.9
9115,0.03
9116,0.84
9117,1
9118,0.49
9119,0.11
9120,0.99
9121,0.21
9122,1
9123,0.95
9124,0.58
9125,0.94
9126,0.52
9127,0.98
9128,0.5
9129,0.1
9130,0.7
9131,0.95
9132,0.09
9133,0.11
9134,0.53
9135,0.31
9136,0.13
9137,0.05
9138,0.92
9139,0.91
9140,0.87
9141,0.97
9142,0.51
9143,0.95
9144,0.06
9145,0.99
9146,0.45
9147,1
9148,0.03
9149,0.46
9150,0.46
9151,0.09
9152,0.18
9153,0.98
9154,0.05
9155,1
9156,0.82
9157,0.26
9158,0.97
9159,0.99
9160,0.442767255
9161,0.09
9162,0.5
9163,0.31
9164,0.41
9165,0.49
9166,0.13
9167,0.93
9168,0.88
9169,0.36
9170,0.02
9171,0.07
9172,0.06
9173,0.84
9174,0.84
9175,0.45
9176,0.93
9177,0.13
9178,0.09
9179,0.04
9180,0.88
9181,0.47
9182,0.95
9183,0.02
9184,0.09
9185,0.57
9186,0.99
9187,0.99
9188,0.08
9189,0.05
9190,0.78
9191,0.08
9192,0.91
9193,0.54
9194,0.98
9195,0.68
9196,0.28
9197,0.03
9198,0.494639867
9199,0.94
9200,0.03
9201,0.76
9202,0.99
9203,0.97
9204,0.98
9205,0.97
9206,0.11
9207,0.02
9208,0.3
9209,0.76
9210,0.97
9211,0.76
9212,0.2
9213,0.19
9214,0.21
9215,0.77
9216,0.19
9217,0.58
9218,0.57
9219,0.98
9220,0.97
9221,0.14
9222,0.14
9223,0.88
9224,0.14
9225,0.03
9226,0
9227,0.02
9228,0.21
9229,0.25
9230,0.32
9231,0.09
9232,0.03
9233,0.98
9234,0.19
9235,0.95
9236,0.4
9237,0.04
9238,0.5
9239,0.03
9240,0.77
9241,0.77
9242,0.42
9243,0.55
9244,0.24
9245,0.64
9246,0.61
9247,0.16
9248,0.06
9249,0.17
9250,0.22
9251,0.19
9252,0.98
9253,0.7
9254,0.03
9255,0.17
9256,0.83
9257,0.95
